FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,ICTIndex,year,week,Timeline
Keshi,Anderson,FWD,CRY,4500000,0,0,0.0,0.0,0.0,0,52610,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,59883,0,0,0,0,0,0,0,0,0,West Brom,,,,,0.0,2017,37,Y17W37
,Andre Ayew,MID,SWA,6800000,5,77,2.6,3.82352941176471e-07,1.1323529411764696e-05,0,107492,5,42,0,0,0,3,0,11.3,0,-2,0,77,2,0,1,0,2,0,3,0,5,1.0,60750,0,0,0,0,1834,0,0,0,249,Stoke,,,,,102.7,2017,37,Y17W37
Michail,Antonio,MID,WHU,7400000,0,62,1.67567567567568,2.264426588750911e-07,8.37837837837838e-06,0,90416,1,23,0,0,0,3,0,8.4,0,-1,0,62,1,0,0,0,1,0,7,0,2,0.2,85938,0,0,0,0,1350,0,0,0,188,Everton,,,,,94.6,2017,37,Y17W37
Scott,Arfield,MID,BUR,4900000,0,56,1.5135135135135098,3.0888030888030896e-07,1.14285714285714e-05,0,44755,3,15,0,0,0,2,0,11.4,0,-1,0,56,1,0,0,0,6,0,6,0,2,0.2,48050,0,0,0,2,1330,0,0,0,185,Bournemouth,,,,,60.1,2017,37,Y17W37
Marko,Arnautovic,MID,WHU,7100000,12,144,4.6,6.478873239436621e-07,2.02816901408451e-05,0,1122460,5,50,0,0,0,11,0,20.3,0,1,0,144,-1,0,0,0,12,0,7,0,7,7.6,1535109,0,0,0,4,2309,0,0,1,440,Everton,,,,,241.1,2017,37,Y17W37
Harry,Arter,MID,BOU,4700000,0,27,0.72972972972973,1.55261644623347e-07,5.74468085106383e-06,0,42168,4,13,0,0,0,1,0,5.7,0,-3,0,27,3,0,0,0,0,0,3,0,0,0.3,14078,0,0,0,0,959,0,0,0,156,Burnley,,,,,29.2,2017,37,Y17W37
Christian,Atsu,MID,NEW,4800000,0,78,2.8,5.83333333333333e-07,1.625e-05,0,540835,1,22,0,0,0,2,0,16.3,0,-2,0,78,2,0,0,0,5,0,6,0,4,1.2,453946,0,0,0,1,1776,0,0,0,236,Chelsea,,,,,112.9,2017,37,Y17W37
Pierre-Emerick,Aubameyang,FWD,ARS,10800000,8,87,2.35135135135135,2.1771771771771804e-07,8.05555555555556e-06,0,726140,0,15,0,0,0,10,0,8.1,0,3,0,87,-3,0,1,0,12,0,4,0,4,14.0,1545427,0,0,0,2,1056,0,0,0,354,Huddersfield,,,,,127.1,2017,37,Y17W37
Serge,Aurier,DEF,TOT,5900000,0,77,2.0810810810810803,3.52725606962895e-07,1.30508474576271e-05,0,113870,1,13,0,0,0,2,0,13.1,0,-1,0,77,1,0,0,0,9,0,6,0,2,0.7,138247,0,0,0,3,1427,0,0,1,335,Leicester,,,,,81.4,2017,37,Y17W37
Charlie,Austin,FWD,SOU,5800000,2,72,1.9459459459459496,3.35507921714818e-07,1.24137931034483e-05,0,482256,2,15,0,0,0,7,0,12.4,0,-7,0,72,7,0,0,0,9,0,4,0,1,1.4,484100,0,0,0,1,1024,0,0,0,215,Man City,,,,,107.7,2017,37,Y17W37
Cesar,Azpilicueta,DEF,CHE,6900000,1,175,4.7,6.81159420289855e-07,2.53623188405797e-05,0,1138791,1,38,0,0,0,2,0,25.4,0,4,0,175,-4,0,0,0,25,0,15,0,6,21.0,1565365,1,0,0,4,3330,0,0,0,913,Newcastle,,,,,167.5,2017,37,Y17W37
Daniel,Bachmann,GLK,WAT,4000000,0,0,0.0,0.0,0.0,0,4254,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,8688,0,0,0,0,0,0,0,0,0,Man Utd,,,,,0.0,2017,37,Y17W37
,Badou Ndiaye,MID,STK,5000000,9,41,1.1081081081081101,2.21621621621622e-07,8.2e-06,0,1737,5,17,0,0,0,2,0,8.2,0,-5,0,41,5,0,0,0,5,0,2,0,1,0.0,2685,0,0,0,0,1138,0,0,0,159,Swansea,,,,,55.0,2017,37,Y17W37
Eric,Bailly,DEF,MUN,6000000,6,55,1.4864864864864902,2.47747747747748e-07,9.16666666666667e-06,0,907264,2,6,0,0,0,1,0,9.2,0,0,0,55,0,0,0,0,3,0,7,0,0,5.7,621910,1,0,0,1,1000,0,0,0,248,Watford,,,,,33.0,2017,37,Y17W37
Leighton,Baines,DEF,EVE,5700000,1,82,3.7,6.49122807017544e-07,1.43859649122807e-05,0,496323,1,34,0,0,0,2,0,14.4,0,-3,0,82,3,0,0,0,10,0,5,0,3,4.0,175183,0,0,0,3,1909,0,0,0,381,West Ham,,,,,88.2,2017,37,Y17W37
Tiemoue,Bakayoko,MID,CHE,4900000,1,77,2.7,5.510204081632651e-07,1.57142857142857e-05,0,351226,3,24,0,0,0,2,0,15.7,0,-1,0,77,1,0,0,0,5,0,11,0,2,1.2,359695,0,0,0,1,2121,0,0,1,346,Newcastle,,,,,113.2,2017,37,Y17W37
Sam,Baldock,FWD,BHA,4900000,0,2,0.0540540540540541,1.1031439602868202e-08,4.08163265306122e-07,0,3099,0,1,0,0,0,0,0,0.4,0,-1,0,2,1,0,0,0,0,0,0,0,0,0.0,2765,0,0,0,0,30,0,0,0,4,Liverpool,,,,,0.7,2017,37,Y17W37
Beni,Baningime,MID,EVE,4500000,0,7,0.189189189189189,4.2042042042042e-08,1.55555555555556e-06,0,546,1,2,0,0,0,0,0,1.6,0,0,0,7,0,0,0,0,0,0,0,0,0,0.0,690,0,0,0,0,192,0,0,0,20,West Ham,,,,,1.3,2017,37,Y17W37
Phil,Bardsley,DEF,BUR,4000000,0,33,0.8918918918918921,2.22972972972973e-07,8.25e-06,0,72287,5,13,0,0,0,0,0,8.3,0,-5,0,33,5,0,0,0,0,0,4,0,0,0.3,81355,0,0,0,0,1125,0,0,0,193,Bournemouth,,,,,38.3,2017,37,Y17W37
Ross,Barkley,MID,CHE,7300000,2,3,0.0810810810810811,1.11069974083673e-08,4.10958904109589e-07,0,14693,0,4,0,0,0,0,0,0.4,0,-2,0,3,2,0,0,0,0,0,0,0,0,0.2,5701,0,0,0,0,129,0,0,0,11,Newcastle,,,,,10.1,2017,37,Y17W37
Ashley,Barnes,FWD,BUR,5300000,0,92,2.6,4.90566037735849e-07,1.7358490566037698e-05,0,305066,10,23,0,0,0,9,0,17.4,0,-2,0,92,2,0,0,0,9,0,5,0,0,3.2,440245,0,0,0,0,2150,0,0,0,290,Bournemouth,,,,,145.8,2017,37,Y17W37
Harvey,Barnes,MID,LEI,4500000,1,3,0.0810810810810811,1.8018018018018e-08,6.66666666666667e-07,0,41,0,0,0,0,0,0,0,0.7,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0,113,0,0,0,0,8,0,0,0,8,Tottenham,,,,,0.6,2017,37,Y17W37
Modou,Barrow,MID,SWA,5000000,0,0,0.0,0.0,0.0,0,275,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,61,0,0,0,0,0,0,0,0,0,Stoke,,,,,0.0,2017,37,Y17W37
Gareth,Barry,MID,WBA,4400000,0,56,2.2,5e-07,1.27272727272727e-05,0,137398,4,35,0,0,0,1,0,12.7,0,-1,0,56,1,0,0,0,0,0,4,0,2,0.8,70718,0,0,0,0,1921,0,0,0,287,Crystal Palace,,,,,82.0,2017,37,Y17W37
Kyle,Bartley,DEF,SWA,4300000,0,5,0.135135135135135,3.1426775612822096e-08,1.16279069767442e-06,0,5916,2,4,0,0,0,0,0,1.2,0,-2,0,5,2,0,0,0,0,0,0,0,0,0.1,1460,0,0,0,0,233,0,0,0,29,Stoke,,,,,11.2,2017,37,Y17W37
Michy,Batshuayi,FWD,CHE,8100000,0,25,2.1,2.5925925925925896e-07,3.08641975308642e-06,0,181989,0,7,0,0,0,2,0,3.1,0,-4,0,25,4,0,0,0,3,0,1,0,1,0.5,121659,1,0,0,1,351,0,0,0,77,Newcastle,,,,,25.7,2017,37,Y17W37
Moritz,Bauer,DEF,STK,4500000,1,41,1.1081081081081101,2.46246246246246e-07,9.11111111111111e-06,0,40910,4,18,0,0,0,0,0,9.1,0,0,0,41,0,0,0,0,1,0,5,0,0,0.4,64966,0,0,0,0,1307,0,0,0,201,Swansea,,,,,44.0,2017,37,Y17W37
Jan,Bednarek,DEF,SOU,4100000,0,22,0.594594594594595,1.4502307185234e-07,5.365853658536589e-06,0,18549,1,5,0,0,0,1,0,5.4,0,-4,0,22,4,0,0,0,0,0,2,0,0,0.6,40972,0,0,0,1,427,0,0,0,88,Man City,,,,,13.1,2017,37,Y17W37
Asmir,Begovic,GLK,BOU,4500000,3,112,2.9,6.44444444444444e-07,2.4888888888888896e-05,0,295513,2,61,0,111,0,0,0,24.9,0,0,0,112,0,0,0,0,6,0,6,0,0,4.1,225786,0,0,1,3,3420,0,0,0,631,Burnley,,,,,80.8,2017,37,Y17W37
Valon,Behrami,MID,WAT,4500000,0,0,0.0,0.0,0.0,0,10059,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,655,0,0,0,0,0,0,0,0,0,Man Utd,,,,,0.0,2017,37,Y17W37
Hector,Bellerin,DEF,ARS,5900000,6,132,3.8,6.44067796610169e-07,2.2372881355932198e-05,0,960552,5,44,0,0,0,2,0,22.4,0,-1,0,132,1,0,0,0,11,0,12,0,4,10.3,748052,0,0,0,2,3050,0,0,0,656,Huddersfield,,,,,160.1,2017,37,Y17W37
Yohan,Benalouane,DEF,LEI,4200000,0,1,0.027027027027027,6.435006435006441e-09,2.38095238095238e-07,0,3812,0,2,0,0,0,0,0,0.2,0,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,1753,0,0,0,0,90,0,0,0,7,Tottenham,,,,,4.4,2017,37,Y17W37
Christian,Benteke,FWD,CRY,7500000,1,84,2.7,3.6e-07,1.12e-05,0,528298,6,36,0,0,0,3,0,11.2,0,-5,0,84,5,0,1,0,5,0,6,0,7,2.5,199121,0,0,0,0,2234,0,0,0,174,West Brom,,,,,157.5,2017,37,Y17W37
Saido,Berahino,FWD,STK,5500000,0,20,0.540540540540541,9.82800982800983e-08,3.63636363636364e-06,0,35986,0,13,0,0,0,0,0,3.6,0,-5,0,20,5,0,1,0,0,0,2,0,1,0.3,15590,0,0,0,0,483,0,0,0,42,Swansea,,,,,23.7,2017,37,Y17W37
Steven,Berghuis,MID,WAT,5000000,0,0,0.0,0.0,0.0,0,242,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,46,0,0,0,0,0,0,0,0,0,Man Utd,,,,,0.0,2017,37,Y17W37
,Bernardo Silva,MID,MCI,7200000,3,112,3.02702702702703,4.2042042042042e-07,1.55555555555556e-05,0,224703,0,10,0,0,0,6,0,15.6,0,-8,0,112,8,0,0,0,8,0,9,0,5,1.4,188040,0,0,0,2,1514,0,0,0,440,Southampton,,,,,144.4,2017,37,Y17W37
Ryan,Bertrand,DEF,SOU,5300000,6,103,2.9,5.47169811320755e-07,1.943396226415089e-05,0,812081,2,49,0,0,0,0,0,19.4,0,-2,0,103,2,0,0,0,4,0,8,0,5,5.2,327658,0,0,0,1,3135,0,0,0,553,Man City,,,,,139.3,2017,37,Y17W37
Muhamed,Besic,MID,EVE,4200000,0,2,1.0,2.38095238095238e-07,4.76190476190476e-07,0,15674,0,0,0,0,0,0,0,0.5,0,-3,0,2,3,0,0,0,0,0,0,0,0,0.1,11749,0,0,0,0,46,0,0,0,10,West Ham,,,,,3.0,2017,37,Y17W37
Philip,Billing,MID,HUD,4400000,1,22,0.594594594594595,1.35135135135135e-07,5e-06,0,38693,3,11,0,0,0,0,0,5.0,0,-1,0,22,1,0,0,0,0,0,3,0,0,0.2,32233,0,0,0,0,755,0,0,0,98,Arsenal,,,,,19.3,2017,37,Y17W37
Daley,Blind,DEF,MUN,5100000,7,28,0.756756756756757,1.48383677795443e-07,5.49019607843137e-06,0,189836,0,0,0,0,0,0,0,5.5,0,-4,0,28,4,0,0,0,1,0,4,0,0,0.9,138970,0,0,0,0,360,0,0,0,119,Watford,,,,,17.3,2017,37,Y17W37
Jeremie,Boga,MID,CHE,6000000,0,1,1.0,1.66666666666667e-07,1.66666666666667e-07,0,998,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,549,0,0,0,0,17,0,0,0,1,Newcastle,,,,,0.0,2017,37,Y17W37
,Bojan,MID,STK,5500000,0,2,2.0,3.63636363636364e-07,3.63636363636364e-07,0,6612,0,1,0,0,0,0,0,0.4,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,1888,0,0,0,0,71,0,0,0,5,Swansea,,,,,1.9,2017,37,Y17W37
Yannick,Bolasie,MID,EVE,6400000,1,35,0.9459459459459459,1.47804054054054e-07,5.46875e-06,0,18921,0,14,0,0,0,1,0,5.5,0,-1,0,35,1,0,0,0,0,0,3,0,1,0.2,19075,0,0,0,0,848,0,0,0,80,West Ham,,,,,40.8,2017,37,Y17W37
Gaetan,Bong,DEF,BHA,4400000,0,63,2.5,5.68181818181818e-07,1.43181818181818e-05,0,14807,2,36,0,0,0,0,0,14.3,0,-1,0,63,1,0,0,0,5,0,6,0,0,0.2,17582,1,0,0,1,2237,0,0,0,369,Liverpool,,,,,52.1,2017,37,Y17W37
Wilfried,Bony,FWD,SWA,5600000,0,33,0.8918918918918921,1.59266409266409e-07,5.89285714285714e-06,0,88471,2,8,0,0,0,2,0,5.9,0,-4,0,33,4,0,0,0,3,0,2,0,1,0.1,87941,0,0,0,0,701,0,0,0,103,Stoke,,,,,39.3,2017,37,Y17W37
Artur,Boruc,GLK,BOU,4100000,0,0,0.0,0.0,0.0,0,160441,0,0,0,0,0,0,0,0.0,0,-4,0,0,4,0,0,0,0,0,0,0,0,1.3,10441,0,0,0,0,0,0,0,0,0,Burnley,,,,,0.0,2017,37,Y17W37
Sofiane,Boufal,MID,SOU,5700000,0,55,1.4864864864864902,2.60787102892366e-07,9.64912280701754e-06,0,23999,1,24,0,0,0,2,0,9.6,0,-3,0,55,3,0,0,0,2,0,1,0,2,0.2,18058,0,0,0,0,1206,0,0,0,215,Man City,,,,,103.7,2017,37,Y17W37
,Brad Smith,DEF,BOU,3900000,0,0,0.0,0.0,0.0,0,205918,0,0,0,0,0,0,0,0.0,0,-1,0,0,1,0,0,0,0,0,0,0,0,3.2,114961,0,0,0,0,0,0,0,0,0,Burnley,,,,,0.0,2017,37,Y17W37
Robbie,Brady,MID,BUR,5300000,0,56,3.7,6.981132075471699e-07,1.05660377358491e-05,0,213043,3,12,0,0,0,1,0,10.6,0,-2,0,56,2,0,0,0,7,0,6,0,4,0.4,199096,0,0,0,1,1277,0,0,0,216,Bournemouth,,,,,97.3,2017,37,Y17W37
Claudio,Bravo,GLK,MCI,4500000,7,10,0.27027027027027,6.006006006006008e-08,2.22222222222222e-06,0,40729,0,1,0,4,0,0,0,2.2,0,-5,0,10,5,0,0,0,1,0,1,0,0,0.5,9802,0,0,0,0,224,0,0,0,42,Southampton,,,,,4.5,2017,37,Y17W37
Miguel,Britos,DEF,WAT,4300000,0,22,0.594594594594595,1.3827781269641699e-07,5.11627906976744e-06,0,146004,3,16,0,0,0,1,0,5.1,0,-2,0,22,2,0,0,0,0,0,2,0,0,0.5,115478,0,0,0,0,795,0,0,1,149,Man Utd,,,,,27.3,2017,37,Y17W37
Leon,Britton,MID,SWA,4400000,1,10,0.27027027027027,6.142506142506137e-08,2.2727272727272702e-06,0,8966,1,1,0,0,0,0,0,2.3,0,-1,0,10,1,0,0,0,0,0,3,0,0,0.1,4268,0,0,0,0,301,0,0,0,38,Stoke,,,,,3.0,2017,37,Y17W37
Isaiah,Brown,MID,BHA,5200000,0,16,1.2,2.3076923076923105e-07,3.07692307692308e-06,0,4031,0,8,0,0,0,0,0,3.1,0,-3,0,16,3,0,0,0,0,0,0,0,0,0.0,774,0,0,0,0,302,0,0,0,60,Liverpool,,,,,14.5,2017,37,Y17W37
Marcus,Browne,MID,WHU,4500000,0,0,0.0,0.0,0.0,0,203,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,387,0,0,0,0,0,0,0,0,0,Everton,,,,,0.0,2017,37,Y17W37
,Bruno,DEF,BHA,4500000,0,84,3.4,7.555555555555559e-07,1.86666666666667e-05,0,109790,3,23,0,0,0,0,0,18.7,0,0,0,84,0,0,0,0,8,0,10,0,0,0.8,137877,0,0,0,0,2014,0,0,0,423,Liverpool,,,,,57.2,2017,37,Y17W37
Chris,Brunt,MID,WBA,5000000,1,81,3.1,6.2e-07,1.62e-05,0,140787,5,23,0,0,0,0,0,16.2,0,-5,0,81,5,0,0,0,6,0,9,0,8,0.5,128820,0,0,0,0,1917,0,0,0,380,Crystal Palace,,,,,122.9,2017,37,Y17W37
Harry,Bunn,MID,HUD,4500000,0,0,0.0,0.0,0.0,0,634,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,112,0,0,0,0,0,0,0,0,0,Arsenal,,,,,0.0,2017,37,Y17W37
Oliver,Burke,MID,WBA,4900000,0,23,0.621621621621622,1.26861555432984e-07,4.69387755102041e-06,0,4195,0,11,0,0,0,0,0,4.7,0,-6,0,23,6,0,0,0,0,0,0,0,2,0.0,4439,0,0,0,0,356,0,0,0,75,Crystal Palace,,,,,22.5,2017,37,Y17W37
Reece,Burke,DEF,WHU,4000000,0,0,0.0,0.0,0.0,0,2005,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2938,0,0,0,0,0,0,0,0,0,Everton,,,,,0.0,2017,37,Y17W37
Matt,Butcher,MID,BOU,4500000,0,0,0.0,0.0,0.0,0,196,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,237,0,0,0,0,0,0,0,0,0,Burnley,,,,,0.0,2017,37,Y17W37
Jack,Butland,GLK,STK,5000000,8,125,3.6,7.2e-07,2.5e-05,0,186313,0,61,0,145,0,0,0,25.0,0,0,0,125,0,0,0,0,16,0,6,0,0,2.5,161185,1,0,0,2,3150,0,0,0,687,Swansea,,,,,102.5,2017,37,Y17W37
Sam,Byram,DEF,WHU,4200000,0,5,1.0,2.38095238095238e-07,1.19047619047619e-06,0,10823,1,7,0,0,0,0,0,1.2,0,-3,0,5,3,0,0,0,0,0,0,0,0,0.1,3403,0,0,0,0,246,0,0,0,41,Everton,,,,,14.5,2017,37,Y17W37
Willy,Caballero,GLK,CHE,4800000,0,11,0.297297297297297,6.19369369369369e-08,2.29166666666667e-06,0,13325,0,4,0,7,0,0,0,2.3,0,-2,0,11,2,0,0,0,0,0,1,0,0,0.1,11018,0,0,0,0,270,0,0,0,54,Newcastle,,,,,5.5,2017,37,Y17W37
Yohan,Cabaye,MID,CRY,5300000,3,73,1.97297297297297,3.722590515043351e-07,1.37735849056604e-05,0,35186,7,36,0,0,0,0,0,13.8,0,-2,0,73,2,0,0,0,3,0,8,0,4,0.2,20201,0,0,0,0,2374,0,0,0,415,West Brom,,,,,153.5,2017,37,Y17W37
Gary,Cahill,DEF,CHE,6200000,1,74,2.0,3.2258064516129e-07,1.19354838709677e-05,0,609943,1,27,0,0,0,0,0,11.9,0,-3,0,74,3,0,0,0,2,0,9,0,0,3.0,89245,0,0,0,0,2082,0,0,1,447,Newcastle,,,,,65.4,2017,37,Y17W37
Dominic,Calvert-Lewin,FWD,EVE,4900000,0,88,2.8,5.714285714285712e-07,1.7959183673469394e-05,0,1203014,4,28,0,0,0,4,0,18.0,0,-1,0,88,1,0,0,0,3,0,6,0,8,3.5,1297077,0,0,0,1,1871,0,0,0,255,West Ham,,,,,130.2,2017,37,Y17W37
Rafael,Camacho,MID,LIV,4500000,0,0,0.0,0.0,0.0,0,84,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,154,0,0,0,0,0,0,0,0,0,Brighton,,,,,0.0,2017,37,Y17W37
Geoff,Cameron,DEF,STK,4300000,0,33,1.6,3.7209302325581396e-07,7.674418604651157e-06,0,43744,2,30,0,0,0,0,0,7.7,0,-2,0,33,2,0,0,0,0,0,2,0,0,0.2,31667,0,0,0,0,1522,0,0,0,220,Swansea,,,,,39.0,2017,37,Y17W37
Tyrese,Campbell,FWD,STK,4500000,0,4,0.108108108108108,2.4024024024023997e-08,8.888888888888891e-07,0,20808,0,2,0,0,0,0,0,0.9,0,0,0,4,0,0,0,0,0,0,0,0,0,0.5,44766,0,0,0,0,75,0,0,0,11,Swansea,,,,,4.4,2017,37,Y17W37
