FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,ICTIndex,year,week,Timeline
Ethan,Ampadu,MID,CHE,4500000,0,1,0.0526315789473684,1.1695906432748503e-08,2.22222222222222e-07,0,362,0,1,0,0,0,0,0,0.2,18,0,0,1,0,0.0,0,0.2,0,0,0,0,0,0.0,472,0,0,0,0,10,24,0,0,6,Brighton,Stoke,Arsenal,Leicester,Brighton,0.7,2017,19,Y17W19
Nordin,Amrabat,MID,WAT,5000000,0,6,2.0,4e-07,1.2e-06,0,7527,0,3,0,0,0,0,0,1.2,12,0,0,6,0,0.0,0,0.0,0,0,1,0,0,0.0,3620,0,0,0,0,198,0,0,0,11,Leicester,Swansea,Man City,Southampton,Leicester,8.0,2017,19,Y17W19
Keshi,Anderson,FWD,CRY,4500000,0,0,0.0,0.0,0.0,0,41704,0,0,0,0,0,0,0,0.0,920,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,53587,0,0,0,0,0,744,0,0,0,Arsenal,Man City,Southampton,Burnley,Arsenal,0.0,2017,19,Y17W19
Michail,Antonio,MID,WHU,7400000,1,40,2.7,3.64864864864865e-07,5.40540540540541e-06,0,78026,1,16,0,0,0,1,0,5.4,1308,-1,0,40,1,0.3,0,2.2,1,0,6,0,1,0.3,77401,0,0,0,0,1061,317,0,0,94,Bournemouth,West Brom,Tottenham,Huddersfield,Bournemouth,61.7,2017,19,Y17W19
Scott,Arfield,MID,BUR,4900000,2,42,2.21052631578947,4.5112781954887197e-07,8.571428571428571e-06,0,20855,3,10,0,0,0,2,0,8.6,1089,-1,0,42,1,0.7,0,3.3,6,0,5,0,1,0.3,29118,0,0,0,2,910,333,0,0,131,Man Utd,Huddersfield,Liverpool,Crystal Palace,Man Utd,43.3,2017,19,Y17W19
Marko,Arnautovic,MID,WHU,6800000,7,39,2.05263157894737,3.01857585139319e-07,5.73529411764706e-06,0,107251,2,22,0,0,0,3,0,5.7,3640,-2,0,39,2,0.7,0,4.8,1,0,3,0,0,1.8,107447,0,0,0,0,915,29743,0,1,123,Bournemouth,West Brom,Tottenham,Huddersfield,Bournemouth,72.5,2017,19,Y17W19
Harry,Arter,MID,BOU,4800000,0,24,2.2,4.58333333333333e-07,5e-06,0,36533,4,11,0,0,0,1,0,5.0,879,-2,0,24,2,0.1,0,0.3,0,0,3,0,0,0.4,12041,0,0,0,0,877,15,0,0,137,West Ham,Everton,Brighton,Arsenal,West Ham,25.5,2017,19,Y17W19
Christian,Atsu,MID,NEW,4800000,15,56,3.7,7.70833333333333e-07,1.1666666666666698e-05,0,422989,1,14,0,0,0,2,0,11.7,1720,-2,0,56,2,0.7,0,3.2,5,0,3,0,4,1.3,350268,0,0,0,1,1172,9778,0,0,173,Man City,Brighton,Stoke,Swansea,Man City,72.7,2017,19,Y17W19
Serge,Aurier,DEF,TOT,5900000,8,33,1.73684210526316,2.94380017841213e-07,5.593220338983049e-06,0,43141,0,6,0,0,0,1,0,5.6,1173,-1,0,33,1,0.7,0,4.0,5,0,3,0,0,0.5,58191,0,0,0,2,636,7088,0,1,127,Southampton,Swansea,West Ham,Everton,Southampton,32.4,2017,19,Y17W19
Charlie,Austin,FWD,SOU,6200000,8,53,2.78947368421053,4.49915110356536e-07,8.548387096774189e-06,0,294607,1,10,0,0,0,6,0,8.4,147428,-3,0,53,3,0.9,0,5.4,9,0,1,0,0,3.2,393197,0,0,0,1,596,9192,0,0,163,Tottenham,Man Utd,Crystal Palace,Watford,Tottenham,69.5,2017,19,Y17W19
Andre,Ayew,MID,WHU,6800000,5,43,2.26315789473684,3.328173374613e-07,6.32352941176471e-06,0,90155,2,22,0,0,0,3,0,6.3,554,-2,0,43,2,0.2,1,1.5,2,0,1,0,2,1.0,41017,0,0,0,0,794,306,0,0,153,Bournemouth,West Brom,Tottenham,Huddersfield,Bournemouth,45.8,2017,19,Y17W19
Jordan,Ayew,FWD,SWA,5000000,8,51,2.7,5.4e-07,1.02e-05,0,318093,0,22,0,0,0,2,0,10.2,8292,0,0,51,0,0.5,0,2.7,3,0,5,0,2,3.3,365866,0,0,0,0,1415,17944,0,0,170,Liverpool,Watford,Tottenham,Newcastle,Liverpool,75.4,2017,19,Y17W19
Cesar,Azpilicueta,DEF,CHE,6900000,6,95,5.3,7.681159420289852e-07,1.3768115942029e-05,0,549460,1,14,0,0,0,1,0,13.8,17333,4,0,95,-4,0.5,0,3.2,12,0,8,0,5,21.8,1017352,1,0,0,2,1620,33407,0,0,458,Brighton,Stoke,Arsenal,Leicester,Brighton,81.3,2017,19,Y17W19
Daniel,Bachmann,GLK,WAT,4000000,0,0,0.0,0.0,0.0,0,117,0,0,0,0,0,0,0,0.0,117,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,550,0,0,0,0,0,550,0,0,0,Leicester,Swansea,Man City,Southampton,Leicester,0.0,2017,19,Y17W19
Eric,Bailly,DEF,MUN,6000000,0,46,5.8,9.66666666666667e-07,7.66666666666667e-06,0,837807,2,3,0,0,0,1,0,7.7,7939,0,0,46,0,0.0,0,0.0,3,0,6,0,0,6.2,580549,0,0,0,1,720,57,0,0,198,Burnley,Southampton,Everton,Stoke,Burnley,28.3,2017,19,Y17W19
Leighton,Baines,DEF,EVE,5700000,0,36,2.8,4.91228070175439e-07,6.31578947368421e-06,0,404220,1,25,0,0,0,2,0,6.3,4495,-3,0,36,3,0.0,0,0.1,2,0,1,0,1,3.4,64964,0,0,0,1,1099,77,0,0,189,West Brom,Bournemouth,Man Utd,Tottenham,West Brom,51.0,2017,19,Y17W19
Tiemoue,Bakayoko,MID,CHE,5000000,3,55,3.2,6.4e-07,1.1e-05,0,233890,2,10,0,0,0,2,0,11.0,6967,0,0,55,0,0.6,0,2.8,5,0,6,0,2,2.6,318461,0,0,0,1,1255,5532,0,0,249,Brighton,Stoke,Arsenal,Leicester,Brighton,76.1,2017,19,Y17W19
Sam,Baldock,FWD,BHA,4900000,0,0,0.0,0.0,0.0,0,1751,0,0,0,0,0,0,0,0.0,45,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,1210,0,0,0,0,0,56,0,0,0,Chelsea,Newcastle,Bournemouth,West Brom,Chelsea,0.0,2017,19,Y17W19
Beni,Baningime,MID,EVE,4500000,1,4,0.210526315789474,4.67836257309942e-08,8.888888888888891e-07,0,236,0,1,0,0,0,0,0,0.9,15,0,0,4,0,0.1,0,0.3,0,0,0,0,0,0.0,340,0,0,0,0,143,24,0,0,12,West Brom,Bournemouth,Man Utd,Tottenham,West Brom,0.3,2017,19,Y17W19
Phil,Bardsley,DEF,BUR,4300000,1,21,1.10526315789474,2.5703794369645e-07,4.88372093023256e-06,0,8622,2,5,0,0,0,0,0,4.9,1074,-2,0,21,2,0.7,0,3.0,0,0,3,0,0,0.4,19066,0,0,0,0,540,3399,0,0,119,Man Utd,Huddersfield,Liverpool,Crystal Palace,Man Utd,21.6,2017,19,Y17W19
Ross,Barkley,MID,EVE,7400000,0,0,0.0,0.0,0.0,0,9696,0,0,0,0,0,0,0,0.0,69,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,903,0,0,0,0,0,23,0,0,0,West Brom,Bournemouth,Man Utd,Tottenham,West Brom,0.0,2017,19,Y17W19
Ashley,Barnes,FWD,BUR,5200000,1,29,1.6,3.07692307692308e-07,5.57692307692308e-06,0,50702,3,6,0,0,0,2,0,5.6,2214,-3,0,29,3,0.3,0,1.7,2,0,2,0,0,0.5,32137,0,0,0,0,646,1115,0,0,89,Man Utd,Huddersfield,Liverpool,Crystal Palace,Man Utd,45.2,2017,19,Y17W19
Modou,Barrow,MID,SWA,5000000,0,0,0.0,0.0,0.0,0,255,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,46,0,0,0,0,0,0,0,0,0,Liverpool,Watford,Tottenham,Newcastle,Liverpool,0.0,2017,19,Y17W19
Gareth,Barry,MID,WBA,4500000,2,40,2.5,5.55555555555556e-07,8.88888888888889e-06,0,109642,2,22,0,0,0,1,0,8.9,1383,0,0,40,0,0.4,0,1.8,0,0,2,0,2,1.0,60175,0,0,0,0,1260,818,0,0,199,Everton,Arsenal,West Ham,Brighton,Everton,62.4,2017,19,Y17W19
Kyle,Bartley,DEF,SWA,4300000,0,3,0.157894736842105,3.6719706242350095e-08,6.976744186046509e-07,0,5230,0,1,0,0,0,0,0,0.7,27,-2,0,3,2,0.0,0,0.0,0,0,0,0,0,0.0,734,0,0,0,0,75,6,0,0,18,Liverpool,Watford,Tottenham,Newcastle,Liverpool,3.9,2017,19,Y17W19
Michy,Batshuayi,FWD,CHE,8100000,1,18,2.0,2.46913580246914e-07,2.22222222222222e-06,0,164117,0,7,0,0,0,2,0,2.2,1581,-4,0,18,4,0.0,0,0.3,3,0,0,0,0,0.6,107611,1,0,0,1,234,482,0,0,59,Brighton,Stoke,Arsenal,Leicester,Brighton,16.8,2017,19,Y17W19
Jan,Bednarek,DEF,SOU,4200000,0,0,0.0,0.0,0.0,0,8473,0,0,0,0,0,0,0,0.0,105,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.1,1526,0,0,0,0,0,47,0,0,0,Tottenham,Man Utd,Crystal Palace,Watford,Tottenham,0.0,2017,19,Y17W19
Asmir,Begovic,GLK,BOU,4500000,0,64,3.4,7.555555555555559e-07,1.4222222222222198e-05,0,170336,2,28,0,57,0,0,0,14.2,4901,0,0,64,0,0.5,0,2.3,4,0,4,0,0,4.6,128169,0,0,1,3,1710,3012,0,0,334,West Ham,Everton,Brighton,Arsenal,West Ham,41.9,2017,19,Y17W19
Valon,Behrami,MID,WAT,4500000,0,0,0.0,0.0,0.0,0,9655,0,0,0,0,0,0,0,0.0,37,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,625,0,0,0,0,0,3,0,0,0,Leicester,Swansea,Man City,Southampton,Leicester,0.0,2017,19,Y17W19
Hector,Bellerin,DEF,ARS,5900000,4,74,3.9,6.61016949152542e-07,1.25423728813559e-05,0,500065,3,23,0,0,0,0,0,12.5,7888,-1,0,74,1,0.7,0,4.3,5,0,9,0,2,10.7,331034,0,0,0,1,1710,61100,0,0,364,Crystal Palace,West Brom,Chelsea,Bournemouth,Crystal Palace,90.0,2017,19,Y17W19
Yohan,Benalouane,DEF,LEI,4300000,0,0,0.0,0.0,0.0,0,2974,0,0,0,0,0,0,0,0.0,56,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,985,0,0,0,0,0,56,0,0,0,Watford,Liverpool,Huddersfield,Chelsea,Watford,0.0,2017,19,Y17W19
Christian,Benteke,FWD,CRY,7600000,0,27,2.1,2.7631578947368396e-07,3.55263157894737e-06,0,396598,5,15,0,0,0,1,0,3.6,1496,-4,0,27,4,0.4,1,2.7,3,0,3,0,1,2.0,52728,0,0,0,0,1028,5177,0,0,23,Arsenal,Man City,Southampton,Burnley,Arsenal,62.3,2017,19,Y17W19
Saido,Berahino,FWD,STK,5600000,0,12,0.631578947368421,1.1278195488721799e-07,2.1428571428571398e-06,0,32225,0,3,0,0,0,0,0,2.1,279,-4,0,12,4,0.0,1,0.2,0,0,2,0,1,0.3,12710,0,0,0,0,274,158,0,0,24,Huddersfield,Chelsea,Newcastle,Man Utd,Huddersfield,12.8,2017,19,Y17W19
Steven,Berghuis,MID,WAT,5000000,0,0,0.0,0.0,0.0,0,221,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,30,0,0,0,0,0,1,0,0,0,Leicester,Swansea,Man City,Southampton,Leicester,0.0,2017,19,Y17W19
,Bernardo Silva,MID,MCI,7400000,4,40,2.1052631578947403,2.84495021337127e-07,5.40540540540541e-06,0,101819,0,3,0,0,0,1,0,5.4,674,-6,0,40,6,0.3,0,2.4,0,0,2,0,4,0.6,22731,0,0,0,0,478,885,0,0,173,Newcastle,Crystal Palace,Watford,Liverpool,Newcastle,59.3,2017,19,Y17W19
Ryan,Bertrand,DEF,SOU,5400000,0,57,3.2,5.92592592592593e-07,1.05555555555556e-05,0,668031,0,24,0,0,0,0,0,10.6,53474,-1,0,57,1,0.5,0,2.9,4,0,4,0,3,6.3,276756,0,0,0,1,1615,218,0,0,321,Tottenham,Man Utd,Crystal Palace,Watford,Tottenham,81.8,2017,19,Y17W19
Muhamed,Besic,MID,EVE,4300000,0,2,0.105263157894737,2.44798041615667e-08,4.65116279069767e-07,0,11782,0,0,0,0,0,0,0,0.5,279,-2,0,2,2,0.0,0,0.0,0,0,0,0,0,0.2,9747,0,0,0,0,46,128,0,0,10,West Brom,Bournemouth,Man Utd,Tottenham,West Brom,3.0,2017,19,Y17W19
Philip,Billing,MID,HUD,4400000,0,12,0.631578947368421,1.4354066985645899e-07,2.7272727272727298e-06,0,36211,2,5,0,0,0,0,0,2.7,295,-1,0,12,1,0.0,0,0.0,0,0,3,0,0,0.2,31602,0,0,0,0,420,7,0,0,52,Stoke,Burnley,Leicester,West Ham,Stoke,12.6,2017,19,Y17W19
Daley,Blind,DEF,MUN,5200000,0,19,1.0,1.92307692307692e-07,3.65384615384615e-06,0,178504,0,0,0,0,0,0,0,3.7,1064,-3,0,19,3,0.0,0,0.0,0,0,3,0,0,1.0,133780,0,0,0,0,271,544,0,0,84,Burnley,Southampton,Everton,Stoke,Burnley,14.8,2017,19,Y17W19
Jeremie,Boga,MID,CHE,6000000,0,1,1.0,1.66666666666667e-07,1.66666666666667e-07,0,963,0,0,0,0,0,0,0,0.2,5,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,531,0,0,0,0,17,1,0,0,1,Brighton,Stoke,Arsenal,Leicester,Brighton,0.0,2017,19,Y17W19
,Bojan,MID,STK,5500000,0,2,2.0,3.63636363636364e-07,3.63636363636364e-07,0,6483,0,1,0,0,0,0,0,0.4,12,0,0,2,0,0.0,0,0.0,0,0,0,0,0,0.0,1866,0,0,0,0,71,1,0,0,5,Huddersfield,Chelsea,Newcastle,Man Utd,Huddersfield,1.9,2017,19,Y17W19
Yannick,Bolasie,MID,EVE,6400000,0,0,0.0,0.0,0.0,0,3994,0,0,0,0,0,0,0,0.0,45,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,932,0,0,0,0,0,177,0,0,0,West Brom,Bournemouth,Man Utd,Tottenham,West Brom,0.0,2017,19,Y17W19
Gaetan,Bong,DEF,BHA,4400000,0,24,1.26315789473684,2.87081339712919e-07,5.45454545454545e-06,0,6770,1,13,0,0,0,0,0,5.5,384,-1,0,24,1,0.3,0,1.2,0,0,3,0,0,0.1,5822,0,0,0,0,810,132,0,0,156,Chelsea,Newcastle,Bournemouth,West Brom,Chelsea,16.0,2017,19,Y17W19
Wilfried,Bony,FWD,SWA,5700000,0,29,1.52631578947368,2.6777469990766396e-07,5.08771929824561e-06,0,75091,2,8,0,0,0,2,0,5.1,5589,-3,0,29,3,0.6,0,3.3,3,0,2,0,1,0.3,83224,0,0,0,0,650,115,0,0,94,Liverpool,Watford,Tottenham,Newcastle,Liverpool,37.3,2017,19,Y17W19
Artur,Boruc,GLK,BOU,4200000,0,0,0.0,0.0,0.0,0,141535,0,0,0,0,0,0,0,0.0,1167,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,1.4,4939,0,0,0,0,0,97,0,0,0,West Ham,Everton,Brighton,Arsenal,West Ham,0.0,2017,19,Y17W19
Sofiane,Boufal,MID,SOU,5700000,1,32,1.68421052631579,2.95475530932595e-07,5.6140350877193e-06,0,15906,0,15,0,0,0,1,0,5.6,648,-3,0,32,3,0.3,0,1.9,2,0,0,0,1,0.2,11111,0,0,0,0,702,138,0,0,143,Tottenham,Man Utd,Crystal Palace,Watford,Tottenham,57.0,2017,19,Y17W19
,Brad Smith,DEF,BOU,3900000,0,0,0.0,0.0,0.0,0,159528,0,0,0,0,0,0,0,0.0,2497,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,2.5,55080,0,0,0,0,0,683,0,0,0,West Ham,Everton,Brighton,Arsenal,West Ham,0.0,2017,19,Y17W19
Robbie,Brady,MID,BUR,5400000,0,56,3.7,6.85185185185185e-07,1.03703703703704e-05,0,202201,3,12,0,0,0,1,0,10.4,2688,-1,0,56,1,0.4,0,2.1,7,0,6,0,4,0.6,198710,0,0,0,1,1277,43,0,0,216,Man Utd,Huddersfield,Liverpool,Crystal Palace,Man Utd,97.3,2017,19,Y17W19
Claudio,Bravo,GLK,MCI,4600000,0,1,0.0526315789473684,1.1441647597254e-08,2.1739130434782601e-07,0,36469,0,0,0,0,0,0,0,0.2,356,-4,0,1,4,0.0,0,0.0,0,0,0,0,0,0.5,7349,0,0,0,0,44,110,0,0,4,Newcastle,Crystal Palace,Watford,Liverpool,Newcastle,0.3,2017,19,Y17W19
Miguel,Britos,DEF,WAT,4300000,0,20,1.05263157894737,2.44798041615667e-07,4.65116279069767e-06,0,136777,3,12,0,0,0,1,0,4.5,1199,-2,1,20,2,0.0,0,0.0,0,0,2,0,0,0.7,115047,0,0,0,0,704,20,-1,1,129,Leicester,Swansea,Man City,Southampton,Leicester,24.4,2017,19,Y17W19
Leon,Britton,MID,SWA,4400000,0,9,0.473684210526316,1.07655502392344e-07,2.04545454545455e-06,0,7720,1,1,0,0,0,0,0,2.0,179,-1,0,9,1,0.0,0,0.0,0,0,3,0,0,0.1,3906,0,0,0,0,269,11,0,0,25,Liverpool,Watford,Tottenham,Newcastle,Liverpool,1.6,2017,19,Y17W19
Isaiah,Brown,MID,BHA,5200000,0,15,0.7894736842105259,1.51821862348178e-07,2.8846153846153802e-06,0,3598,0,8,0,0,0,0,0,2.9,49,-3,0,15,3,0.2,0,1.0,0,0,0,0,0,0.0,560,0,0,0,0,300,9,0,0,57,Chelsea,Newcastle,Bournemouth,West Brom,Chelsea,14.5,2017,19,Y17W19
,Bruno,DEF,BHA,4500000,6,57,3.4,7.555555555555559e-07,1.26666666666667e-05,0,32341,3,16,0,0,0,0,0,12.7,3252,0,0,57,0,0.7,0,3.3,5,0,7,0,0,1.1,70581,0,0,0,0,1442,11061,0,0,287,Chelsea,Newcastle,Bournemouth,West Brom,Chelsea,34.9,2017,19,Y17W19
Chris,Brunt,MID,WBA,5100000,6,27,1.42105263157895,2.786377708978331e-07,5.2941176470588205e-06,0,130387,1,5,0,0,0,0,0,5.3,360,-4,0,27,4,0.3,0,1.3,4,0,3,0,2,0.5,119206,0,0,0,0,529,110,0,0,133,Everton,Arsenal,West Ham,Brighton,Everton,37.2,2017,19,Y17W19
Harry,Bunn,MID,HUD,4500000,0,0,0.0,0.0,0.0,0,583,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,81,0,0,0,0,0,0,0,0,0,Stoke,Burnley,Leicester,West Ham,Stoke,0.0,2017,19,Y17W19
Oliver,Burke,MID,WBA,5000000,1,11,0.578947368421053,1.15789473684211e-07,2.2e-06,0,3242,0,5,0,0,0,0,0,2.2,31,-5,0,11,5,0.2,0,0.8,0,0,0,0,1,0.0,3557,0,0,0,0,140,21,0,0,36,Everton,Arsenal,West Ham,Brighton,Everton,9.7,2017,19,Y17W19
Jack,Butland,GLK,STK,5000000,4,43,2.7,5.4e-07,8.599999999999999e-06,0,131386,0,33,0,48,0,0,0,8.6,1189,0,0,43,0,0.4,0,2.2,3,0,2,0,0,2.3,92259,0,0,0,1,1440,343,0,0,263,Huddersfield,Chelsea,Newcastle,Man Utd,Huddersfield,34.9,2017,19,Y17W19
Sam,Byram,DEF,WHU,4300000,0,0,0.0,0.0,0.0,0,8437,0,0,0,0,0,0,0,0.0,96,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,1380,0,0,0,0,0,15,0,0,0,Bournemouth,West Brom,Tottenham,Huddersfield,Bournemouth,0.0,2017,19,Y17W19
Willy,Caballero,GLK,CHE,4800000,0,0,0.0,0.0,0.0,0,4010,0,0,0,0,0,0,0,0.0,55,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,685,0,0,0,0,0,25,0,0,0,Brighton,Stoke,Arsenal,Leicester,Brighton,0.0,2017,19,Y17W19
Yohan,Cabaye,MID,CRY,5400000,3,42,2.6,4.81481481481482e-07,7.777777777777781e-06,0,27980,3,19,0,0,0,0,0,7.8,578,-1,0,42,1,0.5,0,2.7,3,0,3,0,3,0.3,16151,0,0,0,0,1251,249,0,0,257,Arsenal,Man City,Southampton,Burnley,Arsenal,97.6,2017,19,Y17W19
Gary,Cahill,DEF,CHE,6200000,0,39,2.05263157894737,3.3106960950764e-07,6.29032258064516e-06,0,551605,0,10,0,0,0,0,0,6.3,7430,-3,0,39,3,0.4,0,2.7,2,0,5,0,0,3.1,65579,0,0,0,0,954,1800,0,1,205,Brighton,Stoke,Arsenal,Leicester,Brighton,31.3,2017,19,Y17W19
