FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,ICTIndex,year,week,Timeline
Dominic,Calvert-Lewin,FWD,EVE,5000000,2,25,2.5,5e-07,5e-06,0,132064,1,13,0,0,0,0,0,5.0,10106,0,0,25,0,0.6,0,3.0,0,0,1,0,3,2.0,192465,0,0,0,0,701,7887,0,0,63,Watford,Crystal Palace,Southampton,West Ham,Huddersfield,51.4,2017,10,Y17W10
Geoff,Cameron,DEF,STK,4400000,0,13,1.9,4.31818181818182e-07,2.95454545454545e-06,0,28026,0,12,0,0,0,0,0,3.0,2448,-1,0,13,1,0.0,0,0.0,0,0,1,0,0,0.4,22479,0,0,0,0,563,43,0,0,93,Leicester,Brighton,Crystal Palace,Liverpool,Swansea,16.2,2017,10,Y17W10
Emre,Can,MID,LIV,5000000,1,20,2.5,5e-07,4e-06,0,332732,3,15,0,0,0,0,0,4.0,19745,0,0,20,0,0.3,0,1.7,0,0,2,0,2,5.7,250053,0,0,0,0,614,6374,0,0,117,West Ham,Southampton,Chelsea,Stoke,Brighton,33.8,2017,10,Y17W10
Etienne,Capoue,MID,WAT,5100000,1,14,0.4666666666666671,9.150326797385617e-08,2.7450980392156897e-06,0,255598,1,5,0,0,0,1,0,2.7,6146,-4,0,14,4,0.3,0,1.7,0,0,0,0,1,2.0,37105,0,0,0,0,202,350,0,0,56,Everton,West Ham,Newcastle,Man Utd,Tottenham,17.9,2017,10,Y17W10
Michael,Carrick,MID,MUN,4300000,0,0,0.0,0.0,0.0,0,76521,0,0,0,0,0,0,0,0.0,3964,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,1.3,67239,0,0,0,0,0,1982,0,0,0,Chelsea,Newcastle,Brighton,Watford,Arsenal,0.0,2017,10,Y17W10
Andre,Carrillo,MID,WAT,5500000,2,17,2.1,3.8181818181818203e-07,3.09090909090909e-06,0,2175,0,13,0,0,0,0,0,3.1,250,0,0,17,0,0.2,0,1.3,0,0,1,0,1,0.0,3447,0,0,0,0,501,99,0,0,65,Everton,West Ham,Newcastle,Man Utd,Tottenham,21.6,2017,10,Y17W10
Andy,Carroll,FWD,WHU,5900000,0,4,0.8,1.35593220338983e-07,6.77966101694915e-07,0,29744,2,4,0,0,0,0,0,0.7,2451,-1,0,4,1,-0.1,0,-0.7,0,0,3,0,0,0.3,33889,0,0,0,0,340,814,0,1,-9,Liverpool,Watford,Leicester,Everton,Man City,20.7,2017,10,Y17W10
Tom,Carroll,MID,SWA,4500000,2,28,2.8,6.22222222222222e-07,6.22222222222222e-06,0,231332,1,12,0,0,0,0,0,6.2,18319,0,0,28,0,0.9,0,4.0,2,0,4,0,1,6.8,288135,0,0,0,0,888,19354,0,0,139,Brighton,Burnley,Bournemouth,Chelsea,Stoke,45.2,2017,10,Y17W10
Cameron,Carter-Vickers,DEF,TOT,4500000,0,0,0.0,0.0,0.0,0,626,0,0,0,0,0,0,0,0.0,6,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,341,0,0,0,0,0,2,0,0,0,Crystal Palace,Arsenal,West Brom,Leicester,Watford,0.0,2017,10,Y17W10
Craig,Cathcart,DEF,WAT,4400000,0,1,0.0333333333333333,7.57575757575758e-09,2.2727272727272702e-07,0,854,0,0,0,0,0,0,0,0.2,25,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,0.0,148,0,0,0,0,19,8,0,0,4,Everton,West Ham,Newcastle,Man Utd,Tottenham,0.3,2017,10,Y17W10
Santiago,Cazorla,MID,ARS,6900000,0,0,0.0,0.0,0.0,0,1571,0,0,0,0,0,0,0,0.0,55,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,472,0,0,0,0,0,23,0,0,0,Man City,Tottenham,Burnley,Huddersfield,Man Utd,0.0,2017,10,Y17W10
Petr,Cech,GLK,ARS,5400000,2,38,3.8,7.037037037037041e-07,7.037037037037041e-06,0,132228,0,13,0,21,0,0,0,7.0,13073,-1,1,38,1,0.2,0,1.3,3,0,4,0,0,5.4,66337,0,0,0,0,900,1127,-1,0,179,Man City,Tottenham,Burnley,Huddersfield,Man Utd,19.0,2017,10,Y17W10
,Cedric,DEF,SOU,5000000,2,32,3.2,6.4e-07,6.4e-06,0,361120,0,10,0,0,0,0,0,6.4,18898,0,0,32,0,0.6,0,3.0,0,0,4,0,0,8.5,220035,0,0,0,0,892,10313,0,0,158,Burnley,Liverpool,Everton,Man City,Bournemouth,39.7,2017,10,Y17W10
Nacer,Chadli,MID,WBA,5700000,0,12,0.4,7.017543859649121e-08,2.10526315789474e-06,0,32406,1,1,0,0,0,1,0,2.1,1320,-3,0,12,3,0.7,0,4.0,3,0,1,0,0,0.3,9249,0,0,0,1,159,946,0,0,26,Huddersfield,Chelsea,Tottenham,Newcastle,Crystal Palace,8.4,2017,10,Y17W10
Nathaniel,Chalobah,MID,WAT,4400000,0,12,0.4,9.09090909090909e-08,2.7272727272727298e-06,0,160659,1,7,0,0,0,0,0,2.7,6644,-1,0,12,1,0.0,0,0.0,0,0,3,0,0,1.3,123827,0,0,0,0,429,169,0,0,37,Everton,West Ham,Newcastle,Man Utd,Tottenham,19.6,2017,10,Y17W10
,Chamberlain,MID,LIV,5700000,1,13,0.4333333333333329,7.60233918128655e-08,2.28070175438596e-06,0,196469,0,13,0,0,0,0,0,2.3,4713,-3,0,13,3,0.2,0,1.0,0,0,0,0,0,1.6,88776,0,0,0,0,409,1840,0,0,97,West Ham,Southampton,Chelsea,Stoke,Brighton,36.7,2017,10,Y17W10
Calum,Chambers,DEF,ARS,4700000,0,0,0.0,0.0,0.0,0,17725,0,0,0,0,0,0,0,0.0,206,-3,0,0,3,0.0,0,0.0,0,0,0,0,0,0.2,1693,0,0,0,0,0,22,0,0,0,Man City,Tottenham,Burnley,Huddersfield,Man Utd,0.0,2017,10,Y17W10
,Chicharito,FWD,WHU,6900000,9,39,3.9,5.65217391304348e-07,5.65217391304348e-06,0,1376590,3,18,0,0,0,4,0,5.7,41625,-1,0,39,1,0.6,0,4.0,6,0,4,0,0,13.1,1010479,0,0,0,2,829,24410,0,0,126,Liverpool,Watford,Leicester,Everton,Man City,57.2,2017,10,Y17W10
Benjamin,Chilwell,DEF,LEI,4300000,6,10,0.33333333333333304,7.75193798449612e-08,2.32558139534884e-06,0,15189,0,4,0,0,0,0,0,2.3,1195,-2,0,10,2,0.5,0,2.3,0,0,1,0,0,0.4,9036,0,0,0,0,278,5013,0,0,57,Stoke,Man City,West Ham,Tottenham,Burnley,9.8,2017,10,Y17W10
Eric Maxim,Choupo-Moting,MID,STK,5700000,2,39,3.9,6.84210526315789e-07,6.8421052631578906e-06,0,238311,1,19,0,0,0,2,0,6.8,28324,2,0,39,-2,0.5,0,3.0,3,0,2,0,2,6.0,508718,0,0,0,1,828,13462,0,0,89,Leicester,Brighton,Crystal Palace,Liverpool,Swansea,69.6,2017,10,Y17W10
Andreas,Christensen,DEF,CHE,5500000,0,13,0.4333333333333329,7.87878787878788e-08,2.36363636363636e-06,0,10946,0,5,0,0,0,0,0,2.4,976,0,0,13,0,0.0,0,0.0,0,0,1,0,0,0.2,9936,0,0,0,0,345,151,0,0,77,Man Utd,West Brom,Liverpool,Swansea,Newcastle,11.8,2017,10,Y17W10
Ciaran,Clark,DEF,NEW,4500000,0,29,4.1,9.111111111111107e-07,6.4444444444444386e-06,0,126438,1,6,0,0,0,1,0,6.4,14621,0,0,29,0,0.0,0,0.0,3,0,2,0,0,2.5,189607,0,0,0,1,630,1342,0,0,126,Bournemouth,Man Utd,Watford,West Brom,Chelsea,23.6,2017,10,Y17W10
Jordy,Clasie,MID,SOU,4400000,0,0,0.0,0.0,0.0,0,16724,0,0,0,0,0,0,0,0.0,293,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,3943,0,0,0,0,0,15,0,0,0,Burnley,Liverpool,Everton,Man City,Bournemouth,0.0,2017,10,Y17W10
Tom,Cleverley,MID,WAT,5000000,2,34,3.4,6.8e-07,6.8e-06,0,31033,0,16,0,0,0,1,0,6.8,6765,0,0,34,0,0.9,0,4.7,3,0,3,0,1,1.3,81229,0,0,0,1,873,8034,0,0,156,Everton,West Ham,Newcastle,Man Utd,Tottenham,43.3,2017,10,Y17W10
Sam,Clucas,MID,SWA,4900000,7,18,2.6,5.306122448979589e-07,3.6734693877551003e-06,0,3476,0,5,0,0,0,1,0,3.7,228,-1,0,18,1,0.6,0,2.7,0,0,2,0,0,0.1,5458,0,0,0,0,414,1148,0,0,72,Brighton,Burnley,Bournemouth,Chelsea,Stoke,14.2,2017,10,Y17W10
Nathaniel,Clyne,DEF,LIV,5300000,0,0,0.0,0.0,0.0,0,25484,0,0,0,0,0,0,0,0.0,326,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.3,994,0,0,0,0,0,40,0,0,0,West Ham,Southampton,Chelsea,Stoke,Brighton,0.0,2017,10,Y17W10
Jack,Colback,MID,NEW,4300000,0,0,0.0,0.0,0.0,0,49083,0,0,0,0,0,0,0,0.0,6167,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,1.3,64161,0,0,0,0,0,13089,0,0,0,Bournemouth,Man Utd,Watford,West Brom,Chelsea,0.0,2017,10,Y17W10
Joel,Coleman,GLK,HUD,4000000,0,0,0.0,0.0,0.0,0,36422,0,0,0,0,0,0,0,0.0,1639,0,0,0,0,0.0,0,0.0,0,0,0,0,0,1.6,16423,0,0,0,0,0,416,0,0,0,West Brom,Bournemouth,Man City,Arsenal,Everton,0.0,2017,10,Y17W10
Seamus,Coleman,DEF,EVE,6400000,0,0,0.0,0.0,0.0,0,7265,0,0,0,0,0,0,0,0.0,134,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.2,584,0,0,0,0,0,31,0,0,0,Watford,Crystal Palace,Southampton,West Ham,Huddersfield,0.0,2017,10,Y17W10
James,Collins,DEF,WHU,4300000,0,8,0.266666666666667,6.201550387596901e-08,1.86046511627907e-06,0,14223,0,3,0,0,0,0,0,1.9,503,-2,0,8,2,0.0,0,0.0,0,0,1,0,0,0.2,6513,0,0,0,0,237,45,0,0,44,Liverpool,Watford,Leicester,Everton,Man City,8.7,2017,10,Y17W10
Francis,Coquelin,MID,ARS,4400000,0,3,0.1,2.2727272727272705e-08,6.81818181818182e-07,0,28057,0,3,0,0,0,0,0,0.7,1049,-1,0,3,1,0.1,0,0.3,0,0,0,0,0,0.6,10659,0,0,0,0,76,629,0,0,11,Man City,Tottenham,Burnley,Huddersfield,Man Utd,1.9,2017,10,Y17W10
Jack,Cork,MID,BUR,4500000,2,23,2.3,5.11111111111111e-07,5.11111111111111e-06,0,146581,4,9,0,0,0,0,0,5.1,9716,0,0,23,0,0.4,0,1.7,0,0,4,0,1,3.3,259600,0,0,0,0,900,1964,0,0,143,Southampton,Swansea,Arsenal,Bournemouth,Leicester,38.1,2017,10,Y17W10
,Costa,FWD,CHE,9500000,0,0,0.0,0.0,0.0,0,64024,0,0,0,0,0,0,0,0.0,326,-5,0,0,5,0.0,0,0.0,0,0,0,0,0,0.4,2288,0,0,0,0,0,11,0,0,0,Man Utd,West Brom,Liverpool,Swansea,Newcastle,0.0,2017,10,Y17W10
Thibaut,Courtois,GLK,CHE,5400000,6,40,4.0,7.407407407407409e-07,7.40740740740741e-06,0,353639,0,10,0,25,0,0,0,7.4,23850,-1,0,40,1,0.6,0,3.3,2,0,4,0,0,12.6,137833,0,0,0,0,900,6700,0,0,186,Man Utd,West Brom,Liverpool,Swansea,Newcastle,17.7,2017,10,Y17W10
Philippe,Coutinho,MID,LIV,8900000,0,30,1.0,1.12359550561798e-07,3.37078651685393e-06,0,653766,0,8,0,0,0,2,0,3.4,166458,-1,1,30,1,0.2,0,1.7,6,0,1,0,1,5.2,588765,0,0,0,1,414,2504,-1,0,122,West Ham,Southampton,Chelsea,Stoke,Brighton,58.6,2017,10,Y17W10
Martin,Cranie,DEF,HUD,4000000,0,0,0.0,0.0,0.0,0,7069,0,0,0,0,0,0,0,0.0,427,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,6194,0,0,0,0,0,520,0,0,0,West Brom,Bournemouth,Man City,Arsenal,Everton,0.0,2017,10,Y17W10
Aaron,Cresswell,DEF,WHU,5000000,4,30,3.3,6.6e-07,6e-06,0,44804,0,12,0,0,0,0,0,6.0,8581,0,0,30,0,0.4,0,2.0,3,0,3,0,1,1.0,62233,0,0,0,0,684,961,0,0,138,Liverpool,Watford,Leicester,Everton,Man City,35.5,2017,10,Y17W10
Peter,Crouch,FWD,STK,4900000,0,16,0.5333333333333329,1.0884353741496599e-07,3.26530612244898e-06,0,118411,1,3,0,0,0,2,0,3.3,8226,-1,0,16,1,0.1,0,0.3,3,0,0,0,0,1.4,65576,0,0,0,0,132,383,0,0,63,Leicester,Brighton,Crystal Palace,Liverpool,Swansea,21.0,2017,10,Y17W10
Charlie,Daniels,DEF,BOU,4800000,2,31,3.1,6.45833333333333e-07,6.45833333333333e-06,0,510846,0,14,0,0,0,1,0,6.3,18521,-2,1,31,2,0.4,0,2.0,2,0,1,0,1,9.1,104800,0,0,0,0,900,9408,-1,0,172,Newcastle,Huddersfield,Swansea,Burnley,Southampton,38.4,2017,10,Y17W10
,Danilo,DEF,MCI,5200000,0,24,4.0,7.69230769230769e-07,4.6153846153846195e-06,0,277282,1,1,0,0,0,0,0,4.6,12339,-3,0,24,3,0.0,0,0.0,0,0,3,0,1,2.2,146375,0,0,0,0,334,682,0,0,102,Arsenal,Leicester,Huddersfield,Southampton,West Ham,18.5,2017,10,Y17W10
Scott,Dann,DEF,CRY,4700000,0,10,1.1,2.340425531914889e-07,2.12765957446809e-06,0,47836,3,17,0,0,0,0,0,2.1,1792,-3,0,10,3,0.2,0,1.0,0,0,0,0,0,0.5,11560,0,0,0,0,810,274,0,0,117,Tottenham,Everton,Stoke,Brighton,West Brom,38.5,2017,10,Y17W10
Karl,Darlow,GLK,NEW,4400000,0,0,0.0,0.0,0.0,0,11607,0,0,0,0,0,0,0,0.0,318,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.2,690,0,0,0,0,0,64,0,0,0,Bournemouth,Man Utd,Watford,West Brom,Chelsea,0.0,2017,10,Y17W10
Matteo,Darmian,DEF,MUN,5100000,1,8,0.266666666666667,5.22875816993464e-08,1.56862745098039e-06,0,28199,0,2,0,0,0,0,0,1.6,610,-4,0,8,4,0.5,0,2.3,0,0,1,0,0,0.2,4889,0,0,0,0,181,256,0,0,42,Chelsea,Newcastle,Brighton,Watford,Arsenal,4.2,2017,10,Y17W10
,David Luiz,DEF,CHE,5900000,6,29,3.6,6.10169491525424e-07,4.91525423728814e-06,0,896762,2,9,0,0,0,1,0,4.9,17079,-1,0,29,1,0.5,0,2.7,0,0,3,0,1,13.0,304505,0,0,0,0,716,9435,0,1,165,Man Utd,West Brom,Liverpool,Swansea,Newcastle,26.3,2017,10,Y17W10
,David Silva,MID,MCI,8500000,2,56,5.6,6.58823529411765e-07,6.58823529411765e-06,0,655538,1,6,0,0,0,1,0,6.6,185802,5,1,56,-5,0.5,0,4.0,8,0,6,0,6,23.2,1520211,0,0,0,2,872,17348,-1,0,221,Arsenal,Leicester,Huddersfield,Southampton,West Ham,104.4,2017,10,Y17W10
Ben,Davies,DEF,TOT,5800000,2,51,7.3,1.2586206896551701e-06,8.79310344827586e-06,0,692222,1,5,0,0,0,2,0,8.8,36129,3,0,51,-3,0.1,0,0.7,6,0,3,0,3,20.4,1327666,0,0,0,3,619,79543,0,0,191,Crystal Palace,Arsenal,West Brom,Leicester,Watford,62.3,2017,10,Y17W10
Tom,Davies,MID,EVE,5300000,1,17,1.7,3.20754716981132e-07,3.20754716981132e-06,0,48394,3,10,0,0,0,0,0,3.2,2920,-2,0,17,2,0.2,0,1.0,0,0,1,0,2,0.6,28837,0,0,0,0,437,772,0,0,62,Watford,Crystal Palace,Southampton,West Ham,Huddersfield,15.4,2017,10,Y17W10
Steven,Davis,MID,SOU,5100000,10,42,4.2,8.235294117647059e-07,8.23529411764706e-06,0,164885,0,7,0,0,0,2,0,8.2,10917,1,0,42,-1,0.9,0,4.7,6,0,4,0,1,4.9,382919,0,0,0,2,774,40119,0,0,195,Burnley,Liverpool,Everton,Man City,Bournemouth,53.9,2017,10,Y17W10
Craig,Dawson,DEF,WBA,4900000,0,27,3.0,6.12244897959184e-07,5.51020408163265e-06,0,245924,1,10,0,0,0,0,0,5.5,30784,-1,1,27,1,0.3,0,1.3,1,0,3,0,0,2.1,81073,0,0,0,0,810,41,-1,0,144,Huddersfield,Chelsea,Tottenham,Newcastle,Crystal Palace,25.3,2017,10,Y17W10
Kevin,De Bruyne,MID,MCI,10100000,2,54,5.4,5.346534653465351e-07,5.34653465346535e-06,0,1061760,0,6,0,0,0,1,0,5.3,67618,1,0,54,-1,0.6,0,5.7,5,0,6,0,6,19.6,650156,0,0,0,1,839,25330,0,0,241,Arsenal,Leicester,Huddersfield,Southampton,West Ham,101.4,2017,10,Y17W10
David,de Gea,GLK,MUN,5700000,9,61,6.1,1.07017543859649e-06,1.07017543859649e-05,0,358652,0,4,0,26,0,0,0,10.7,17198,2,-1,61,-2,1.1,0,6.3,5,0,8,0,0,39.8,579325,0,0,0,0,900,58018,1,0,231,Chelsea,Newcastle,Brighton,Watford,Arsenal,18.6,2017,10,Y17W10
Siem,de Jong,MID,NEW,4900000,0,0,0.0,0.0,0.0,0,9204,0,0,0,0,0,0,0,0.0,84,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,510,0,0,0,0,0,1,0,0,0,Bournemouth,Man Utd,Watford,West Brom,Chelsea,0.0,2017,10,Y17W10
Troy,Deeney,FWD,WAT,6300000,1,18,2.3,3.6507936507936493e-07,2.8571428571428602e-06,0,42681,1,7,0,0,0,1,0,2.9,9839,-2,0,18,2,0.5,0,3.0,1,0,0,0,1,0.5,24984,0,0,0,0,319,997,0,0,64,Everton,West Ham,Newcastle,Man Utd,Tottenham,26.6,2017,10,Y17W10
Jermain,Defoe,FWD,BOU,7600000,1,19,2.1,2.7631578947368396e-07,2.5e-06,0,173232,0,7,0,0,0,1,0,2.5,3630,-4,1,19,4,0.1,0,0.7,1,0,2,0,0,1.7,33494,0,0,0,0,491,1131,-1,0,62,Newcastle,Huddersfield,Swansea,Burnley,Southampton,26.7,2017,10,Y17W10
Steven,Defour,MID,BUR,5500000,3,25,2.5,4.54545454545455e-07,4.54545454545455e-06,0,18177,2,8,0,0,0,0,0,4.5,1315,0,0,25,0,0.4,0,2.0,0,0,4,0,1,0.3,15586,0,0,0,0,839,121,0,0,140,Southampton,Swansea,Arsenal,Bournemouth,Leicester,30.3,2017,10,Y17W10
Damien,Delaney,DEF,CRY,4200000,0,0,0.0,0.0,0.0,0,17627,0,4,0,0,0,0,0,0.0,518,-3,1,0,3,0.0,0,0.0,0,0,0,0,0,0.3,1984,0,0,0,0,90,305,-1,0,19,Tottenham,Everton,Stoke,Brighton,West Brom,4.0,2017,10,Y17W10
Fabian,Delph,MID,MCI,4500000,2,19,0.633333333333333,1.40740740740741e-07,4.2222222222222194e-06,0,33176,0,4,0,0,0,1,0,4.2,5955,0,0,19,0,0.7,0,3.3,0,0,2,0,1,1.0,68669,0,0,0,0,380,5562,0,0,107,Arsenal,Leicester,Huddersfield,Southampton,West Ham,19.8,2017,10,Y17W10
Mousa,Dembele,MID,TOT,4900000,1,9,0.3,6.122448979591839e-08,1.8367346938775502e-06,0,137551,0,4,0,0,0,0,0,1.8,1802,-1,0,9,1,0.1,0,0.3,0,0,1,0,0,1.7,65106,0,0,0,0,316,1673,0,0,64,Crystal Palace,Arsenal,West Brom,Leicester,Watford,16.5,2017,10,Y17W10
Laurent,Depoitre,FWD,HUD,5200000,2,27,3.9,7.5e-07,5.1923076923076896e-06,0,21557,0,10,0,0,0,2,0,5.2,3024,-3,0,27,3,0.8,0,4.3,6,0,2,0,0,0.5,37057,0,0,0,0,526,6823,0,0,88,West Brom,Bournemouth,Man City,Arsenal,Everton,28.2,2017,10,Y17W10
Mohamed,Diame,MID,NEW,4700000,2,8,0.266666666666667,5.6737588652482306e-08,1.7021276595744699e-06,0,10638,0,1,0,0,0,0,0,1.7,319,-3,0,8,3,0.2,0,1.0,0,0,0,0,0,0.1,2290,0,0,0,0,154,197,0,0,33,Bournemouth,Man Utd,Watford,West Brom,Chelsea,9.5,2017,10,Y17W10
Brahim,Diaz,MID,MCI,4800000,0,0,0.0,0.0,0.0,0,3171,0,0,0,0,0,0,0,0.0,120,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,829,0,0,0,0,0,28,0,0,0,Arsenal,Leicester,Huddersfield,Southampton,West Ham,0.0,2017,10,Y17W10
Eric,Dier,MID,TOT,4900000,2,22,2.2,4.4897959183673497e-07,4.48979591836735e-06,0,149206,2,5,0,0,0,0,0,4.5,8754,-1,0,22,1,0.4,0,2.0,0,0,5,0,0,3.1,92943,0,0,0,0,796,6005,0,0,120,Crystal Palace,Arsenal,West Brom,Leicester,Watford,32.4,2017,10,Y17W10
Mame Biram,Diouf,FWD,STK,5500000,1,39,4.3,7.81818181818182e-07,7.09090909090909e-06,0,69940,1,19,0,0,0,3,0,7.1,27415,0,0,39,0,1.0,0,5.7,4,0,2,0,2,4.5,271430,0,0,0,0,810,31425,0,0,160,Leicester,Brighton,Crystal Palace,Liverpool,Swansea,54.2,2017,10,Y17W10
Abdoulaye,Doucoure,MID,WAT,5400000,1,49,4.9,9.07407407407407e-07,9.07407407407407e-06,0,357923,3,18,0,0,0,4,0,9.1,45271,4,0,49,-4,0.7,0,3.7,9,0,3,0,0,17.8,1166245,0,0,0,1,900,56048,0,0,218,Everton,West Ham,Newcastle,Man Utd,Tottenham,59.0,2017,10,Y17W10
Aleksandar,Dragovic,DEF,LEI,5000000,0,0,0.0,0.0,0.0,0,749,0,0,0,0,0,0,0,0.0,71,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,874,0,0,0,0,0,54,0,0,0,Stoke,Man City,West Ham,Tottenham,Burnley,0.0,2017,10,Y17W10
Daniel,Drinkwater,MID,CHE,4800000,1,1,0.0333333333333333,6.94444444444444e-09,2.0833333333333304e-07,0,14028,0,0,0,0,0,0,0,0.2,315,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,0.2,5911,0,0,0,0,11,349,0,0,7,Man Utd,West Brom,Liverpool,Swansea,Newcastle,0.6,2017,10,Y17W10
Shane,Duffy,DEF,BHA,4500000,1,33,3.3,7.33333333333333e-07,7.33333333333333e-06,0,28482,3,10,0,0,0,0,0,7.3,4530,0,0,33,0,1.0,0,4.7,4,0,4,0,0,1.6,85823,0,0,0,1,882,9960,0,0,171,Swansea,Stoke,Man Utd,Crystal Palace,Liverpool,46.2,2017,10,Y17W10
Paul,Dummett,DEF,NEW,4200000,0,1,0.0333333333333333,7.936507936507941e-09,2.38095238095238e-07,0,34832,0,0,0,0,0,0,0,0.2,370,-3,1,1,3,0.0,0,0.0,0,0,0,0,0,0.1,556,0,0,0,0,7,12,-1,0,4,Bournemouth,Man Utd,Watford,West Brom,Chelsea,1.5,2017,10,Y17W10
Lewis,Dunk,DEF,BHA,4400000,2,25,2.5,5.68181818181818e-07,5.68181818181818e-06,0,56637,1,11,0,0,0,0,0,5.7,3371,-1,0,25,1,0.7,0,3.0,0,0,3,0,0,1.7,57834,1,0,0,0,900,8883,0,0,164,Swansea,Stoke,Man Utd,Crystal Palace,Liverpool,42.6,2017,10,Y17W10
Nathan,Dyer,MID,SWA,4400000,1,3,0.1,2.2727272727272705e-08,6.81818181818182e-07,0,3709,0,0,0,0,0,0,0,0.7,425,-1,0,3,1,0.2,0,1.0,0,0,0,0,0,0.1,5654,0,0,0,0,56,525,0,0,11,Brighton,Burnley,Bournemouth,Chelsea,Stoke,4.0,2017,10,Y17W10
,Ederson,GLK,MCI,5500000,1,40,4.0,7.27272727272727e-07,7.272727272727271e-06,0,130856,0,6,0,13,0,0,0,7.3,13064,0,0,40,0,0.5,0,2.7,2,0,5,0,0,4.7,126641,0,0,0,0,855,7415,0,0,174,Arsenal,Leicester,Huddersfield,Southampton,West Ham,12.2,2017,10,Y17W10
,Eduardo,GLK,CHE,4800000,0,0,0.0,0.0,0.0,0,2438,0,0,0,0,0,0,0,0.0,103,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,601,0,0,0,0,0,31,0,0,0,Man Utd,West Brom,Liverpool,Swansea,Newcastle,0.0,2017,10,Y17W10
Thomas,Edwards,DEF,STK,4000000,0,0,0.0,0.0,0.0,0,414,0,3,0,0,0,0,0,0.0,131,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1226,0,0,0,0,52,467,0,0,12,Leicester,Brighton,Crystal Palace,Liverpool,Swansea,2.3,2017,10,Y17W10
Robert,Elliot,GLK,NEW,4200000,3,37,3.7,8.809523809523809e-07,8.80952380952381e-06,0,147829,0,9,0,22,0,0,0,8.8,12765,2,0,37,-2,0.9,0,3.7,2,0,3,0,0,26.7,662062,0,0,0,2,900,32534,0,0,170,Bournemouth,Man Utd,Watford,West Brom,Chelsea,17.1,2017,10,Y17W10
Mohamed,Elneny,MID,ARS,4400000,0,11,0.3666666666666671,8.33333333333333e-08,2.5e-06,0,171015,1,5,0,0,0,0,0,2.5,8485,-1,0,11,1,0.2,0,0.7,0,0,1,0,1,2.6,142325,0,0,0,0,263,1823,0,0,54,Man City,Tottenham,Burnley,Huddersfield,Man Utd,14.8,2017,10,Y17W10
Christian,Eriksen,MID,TOT,9700000,2,60,6.0,6.18556701030928e-07,6.18556701030928e-06,0,659973,0,5,0,0,0,3,0,6.2,42520,2,0,60,-2,0.5,0,5.0,10,0,6,0,3,25.4,1097467,0,0,0,2,833,86997,0,0,239,Crystal Palace,Arsenal,West Brom,Leicester,Watford,97.2,2017,10,Y17W10
Jonny,Evans,DEF,WBA,4900000,0,16,2.3,4.6938775510204106e-07,3.26530612244898e-06,0,35635,3,11,0,0,0,1,0,3.3,1417,-1,0,16,1,0.2,0,1.0,0,0,1,0,0,0.8,32574,0,0,0,0,571,2151,0,0,101,Huddersfield,Chelsea,Tottenham,Newcastle,Crystal Palace,16.4,2017,10,Y17W10
Lukasz,Fabianski,GLK,SWA,4600000,2,43,4.3,9.34782608695652e-07,9.347826086956521e-06,0,122700,0,12,0,39,0,0,0,9.3,9756,1,0,43,-1,0.7,0,3.3,3,0,4,0,0,8.4,315827,0,0,0,1,900,11282,0,0,215,Brighton,Burnley,Bournemouth,Chelsea,Stoke,26.7,2017,10,Y17W10
Cesc,Fabregas,MID,CHE,6900000,3,28,3.1,4.4927536231884096e-07,4.05797101449275e-06,0,461687,0,9,0,0,0,1,0,4.1,28029,-1,0,28,1,0.5,0,3.3,3,0,3,0,1,4.9,282878,0,0,0,1,719,5558,0,1,156,Man Utd,West Brom,Liverpool,Swansea,Newcastle,73.5,2017,10,Y17W10
