FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,ICTIndex,year,week,Timeline
Sam,Baldock,FWD,BHA,4500000,0,2,1.45E-28,3.21E-35,4.44E-07,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,30,0,0,0,4,Watford,Man Utd,Liverpool,Fulham,Southampton,0.7,2018,0,Y18W0
Leon,Balogun,DEF,BHA,4500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,Watford,Man Utd,Liverpool,Fulham,Southampton,0,2018,0,Y18W0
Sol,Bamba,DEF,CAR,4500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,Bournemouth,Newcastle,Huddersfield,Arsenal,Chelsea,0,2018,0,Y18W0
Beni,Baningime,MID,EVE,4500000,0,7,5.06E-28,1.13E-34,1.56E-06,0,0,1,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,192,0,0,0,20,Wolverhampton,Southampton,Bournemouth,Huddersfield,West Ham,1.3,2018,0,Y18W0
Phil,Bardsley,DEF,BUR,4500000,0,33,2.39E-27,5.30E-34,7.33E-06,0,0,5,13,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,4,0,0,0.2,0,0,0,0,0,1125,0,0,0,193,Southampton,Watford,Fulham,Man Utd,Wolverhampton,38.3,2018,0,Y18W0
Ross,Barkley,MID,CHE,6000000,0,3,2.17E-28,3.62E-35,5.00E-07,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,129,0,0,0,11,Huddersfield,Arsenal,Newcastle,Bournemouth,Cardiff City,10.1,2018,0,Y18W0
Ashley,Barnes,FWD,BUR,6000000,0,92,2.421052632,4.04E-07,1.53E-05,0,0,10,23,0,0,0,9,0,0,0,0,0,92,0,0,0,0,9,0,5,0,0,0.8,0,0,0,0,0,2150,0,0,0,290,Southampton,Watford,Fulham,Man Utd,Wolverhampton,145.8,2018,0,Y18W0
Danny,Batth,DEF,WOL,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,Everton,Leicester,Man City,West Ham,Burnley,0,2018,0,Y18W0
Jan,Bednarek,DEF,SOU,4000000,0,22,1.59E-27,3.98E-34,5.50E-06,0,0,1,5,0,0,0,1,0,0,0,0,0,22,0,0,0,0,0,0,2,0,0,5.4,0,0,0,0,0,427,0,0,0,88,Burnley,Everton,Leicester,Crystal Palace,Brighton,13.1,2018,0,Y18W0
Asmir,Begovic,GLK,BOU,4500000,0,112,2.947368421,6.55E-07,2.49E-05,0,0,2,61,0,111,0,0,0,0,0,0,0,112,0,0,0,0,6,0,6,0,0,5.1,0,0,0,1,0,3420,0,0,0,631,Cardiff City,West Ham,Everton,Chelsea,Leicester,80.8,2018,0,Y18W0
Hector,Bellerin,DEF,ARS,5500000,0,132,3.473684211,6.32E-07,2.40E-05,0,0,5,44,0,0,0,2,0,0,0,0,0,132,0,0,0,0,11,0,12,0,4,14,0,0,0,0,0,3050,0,0,0,656,Man City,Chelsea,West Ham,Cardiff City,Newcastle,160.1,2018,0,Y18W0
Yohan,Benalouane,DEF,LEI,4000000,0,1,7.23E-29,1.81E-35,2.50E-07,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,90,0,0,0,7,Man Utd,Wolverhampton,Southampton,Liverpool,Bournemouth,4.4,2018,0,Y18W0
Joe,Bennett,DEF,CAR,4500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,Bournemouth,Newcastle,Huddersfield,Arsenal,Chelsea,0,2018,0,Y18W0
Ryan,Bennett,DEF,WOL,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,Everton,Leicester,Man City,West Ham,Burnley,0,2018,0,Y18W0
Christian,Benteke,FWD,CRY,6500000,0,84,2.210526316,3.40E-07,1.29E-05,0,0,6,36,0,0,0,3,0,0,0,0,0,84,0,0,1,0,5,0,6,0,7,0.7,0,0,0,0,0,2234,0,0,0,174,Fulham,Liverpool,Watford,Southampton,Huddersfield,157.5,2018,0,Y18W0
,Bernardo,DEF,BHA,4500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,Watford,Man Utd,Liverpool,Fulham,Southampton,0,2018,0,Y18W0
,Bernardo Silva,MID,MCI,7500000,0,112,8.10E-27,1.08E-33,1.49E-05,0,0,0,10,0,0,0,6,0,0,0,0,0,112,0,0,0,0,8,0,9,0,5,1.1,0,0,0,0,0,1514,0,0,0,440,Arsenal,Huddersfield,Wolverhampton,Newcastle,Fulham,144.4,2018,0,Y18W0
Ryan,Bertrand,DEF,SOU,5000000,0,103,2.710526316,5.42E-07,2.06E-05,0,0,2,49,0,0,0,0,0,0,0,0,0,103,0,0,0,0,4,0,8,0,5,5.3,0,0,0,0,0,3135,0,0,0,553,Burnley,Everton,Leicester,Crystal Palace,Brighton,139.3,2018,0,Y18W0
Marcus,Bettinelli,GLK,FUL,4500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,Crystal Palace,Tottenham,Burnley,Brighton,Man City,0,2018,0,Y18W0
Philip,Billing,MID,HUD,4500000,0,22,1.59E-27,3.54E-34,4.89E-06,0,0,3,11,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,3,0,0,0.1,0,0,0,0,0,755,0,0,0,98,Chelsea,Man City,Cardiff City,Everton,Crystal Palace,19.3,2018,0,Y18W0
Yves,Bissouma,MID,BHA,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Watford,Man Utd,Liverpool,Fulham,Southampton,0,2018,0,Y18W0
Daley,Blind,DEF,MUN,5000000,0,28,0.736842105,1.47E-07,5.60E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,360,0,0,0,119,Leicester,Brighton,Tottenham,Burnley,Watford,17.3,2018,0,Y18W0
Omar,Bogle,FWD,CAR,4500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,Bournemouth,Newcastle,Huddersfield,Arsenal,Chelsea,0,2018,0,Y18W0
Yannick,Bolasie,MID,EVE,6000000,0,35,2.53E-27,4.22E-34,5.83E-06,0,0,0,14,0,0,0,1,0,0,0,0,0,35,0,0,0,0,0,0,3,0,1,0.4,0,0,0,0,0,848,0,0,0,80,Wolverhampton,Southampton,Bournemouth,Huddersfield,West Ham,40.8,2018,0,Y18W0
Willy,Boly,DEF,WOL,4500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Everton,Leicester,Man City,West Ham,Burnley,0,2018,0,Y18W0
Bonatini Lohner Maia,Bonatini,FWD,WOL,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,Everton,Leicester,Man City,West Ham,Burnley,0,2018,0,Y18W0
Gaetan,Bong,DEF,BHA,4500000,0,63,1.657894737,3.68E-07,1.40E-05,0,0,2,36,0,0,0,0,0,0,0,0,0,63,0,0,0,0,5,0,6,0,0,0.2,0,1,0,0,0,2237,0,0,0,369,Watford,Man Utd,Liverpool,Fulham,Southampton,52.1,2018,0,Y18W0
Artur,Boruc,GLK,BOU,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,0,0,0,0,0,0,0,0,0,0,Cardiff City,West Ham,Everton,Chelsea,Leicester,0,2018,0,Y18W0
Sofiane,Boufal,MID,SOU,5500000,0,55,1.447368421,2.63E-07,1.00E-05,0,0,1,24,0,0,0,2,0,0,0,0,0,55,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,1206,0,0,0,215,Burnley,Everton,Leicester,Crystal Palace,Brighton,103.7,2018,0,Y18W0
Robbie,Brady,MID,BUR,5500000,0,56,2.03E-26,3.68E-33,1.02E-05,0,0,3,12,0,0,0,1,0,0,0,0,0,56,0,0,0,0,7,0,6,0,4,0.1,0,0,0,0,0,1277,0,0,0,216,Southampton,Watford,Fulham,Man Utd,Wolverhampton,97.3,2018,0,Y18W0
Claudio,Bravo,GLK,MCI,5000000,0,10,7.23E-28,1.45E-34,2.00E-06,0,0,0,1,0,4,0,0,0,0,0,0,0,10,0,0,0,0,1,0,1,0,0,0.2,0,0,0,0,0,224,0,0,0,42,Arsenal,Huddersfield,Wolverhampton,Newcastle,Fulham,4.5,2018,0,Y18W0
Miguel,Britos,DEF,WAT,4500000,0,22,1.59E-27,3.54E-34,4.89E-06,0,0,3,16,0,0,0,1,0,0,0,0,0,22,0,0,0,0,0,0,2,0,0,0.1,0,0,0,0,0,795,0,0,1,149,Brighton,Burnley,Crystal Palace,Tottenham,Man Utd,27.3,2018,0,Y18W0
David,Brooks,MID,BOU,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,Cardiff City,West Ham,Everton,Chelsea,Leicester,0,2018,0,Y18W0
,Bruno,DEF,BHA,4500000,0,84,2.210526316,4.91E-07,1.87E-05,0,0,3,23,0,0,0,0,0,0,0,0,0,84,0,0,0,0,8,0,10,0,0,0.3,0,0,0,0,0,2014,0,0,0,423,Watford,Man Utd,Liverpool,Fulham,Southampton,57.2,2018,0,Y18W0
David,Button,GLK,BHA,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,Watford,Man Utd,Liverpool,Fulham,Southampton,0,2018,0,Y18W0
Sam,Byram,DEF,WHU,4500000,0,5,1.81E-27,4.02E-34,1.11E-06,0,0,1,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,41,Liverpool,Bournemouth,Arsenal,Wolverhampton,Everton,14.5,2018,0,Y18W0
Willy,Caballero,GLK,CHE,5000000,0,11,7.96E-28,1.59E-34,2.20E-06,0,0,0,4,0,7,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0.1,0,0,0,0,0,270,0,0,0,54,Huddersfield,Arsenal,Newcastle,Bournemouth,Cardiff City,5.5,2018,0,Y18W0
Gary,Cahill,DEF,CHE,5500000,0,74,5.35E-27,9.73E-34,1.35E-05,0,0,1,27,0,0,0,0,0,0,0,0,0,74,0,0,0,0,2,0,9,0,0,1.2,0,0,0,0,0,2082,0,0,1,447,Huddersfield,Arsenal,Newcastle,Bournemouth,Cardiff City,65.4,2018,0,Y18W0
Tom,Cairney,MID,FUL,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,Crystal Palace,Tottenham,Burnley,Brighton,Man City,0,2018,0,Y18W0
Dominic,Calvert-Lewin,FWD,EVE,5500000,0,88,2.315789474,4.21E-07,1.60E-05,0,0,4,28,0,0,0,4,0,0,0,0,0,88,0,0,0,0,3,0,6,0,8,2.2,0,0,0,0,0,1871,0,0,0,255,Wolverhampton,Southampton,Bournemouth,Huddersfield,West Ham,130.2,2018,0,Y18W0
Etienne,Capoue,MID,WAT,5000000,0,48,1.263157895,2.53E-07,9.60E-06,0,0,3,29,0,0,0,1,0,0,0,0,0,48,0,0,0,0,0,0,4,0,1,0.3,0,0,0,0,0,1537,0,0,0,262,Brighton,Burnley,Crystal Palace,Tottenham,Man Utd,59.7,2018,0,Y18W0
Guido,Carrillo,FWD,SOU,5500000,0,15,0.394736842,7.18E-08,2.73E-06,0,0,0,8,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,449,0,0,0,40,Burnley,Everton,Leicester,Crystal Palace,Brighton,29.4,2018,0,Y18W0
Andy,Carroll,FWD,WHU,5500000,0,36,8.14E-24,1.48E-30,6.55E-06,0,0,5,13,0,0,0,3,0,0,0,0,0,36,0,0,0,0,6,0,3,0,1,0.1,0,0,0,0,0,742,0,0,1,106,Liverpool,Bournemouth,Arsenal,Wolverhampton,Everton,58.8,2018,0,Y18W0
Craig,Cathcart,DEF,WAT,4500000,0,14,1.01E-27,2.25E-34,3.11E-06,0,0,1,6,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,0,0.1,0,0,0,0,0,495,0,0,0,90,Brighton,Burnley,Crystal Palace,Tottenham,Man Utd,14.6,2018,0,Y18W0
Ivan,Cavaleiro,MID,WOL,5500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,Everton,Leicester,Man City,West Ham,Burnley,0,2018,0,Y18W0
Petr,Cech,GLK,ARS,5000000,0,124,3.263157895,6.53E-07,2.48E-05,0,0,1,48,0,90,0,0,0,0,0,0,0,124,0,0,0,0,7,0,11,0,0,1.2,0,0,0,1,0,3039,0,0,0,627,Man City,Chelsea,West Ham,Cardiff City,Newcastle,71.9,2018,0,Y18W0
,Cedric,DEF,SOU,4500000,0,85,2.236842105,4.97E-07,1.89E-05,0,0,3,44,0,0,0,0,0,0,0,0,0,85,0,0,0,0,2,0,7,0,3,16.5,0,0,0,0,0,2794,0,0,0,481,Burnley,Everton,Leicester,Crystal Palace,Brighton,112.3,2018,0,Y18W0
Nathaniel,Chalobah,MID,WAT,4500000,0,13,4.70E-27,1.04E-33,2.89E-06,0,0,1,7,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0.7,0,0,0,0,0,447,0,0,0,40,Brighton,Burnley,Crystal Palace,Tottenham,Man Utd,20,2018,0,Y18W0
,Chamberlain,MID,LIV,6500000,0,94,2.12E-23,3.27E-30,1.45E-05,0,0,3,28,0,0,0,3,0,0,0,0,0,94,0,0,0,0,5,0,5,0,7,0.1,0,0,0,0,0,1718,0,0,0,423,West Ham,Crystal Palace,Brighton,Leicester,Tottenham,166.5,2018,0,Y18W0
Calum,Chambers,DEF,ARS,4500000,0,23,1.66E-27,3.70E-34,5.11E-06,0,0,1,14,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,2,0,0,0.6,0,0,0,0,0,864,0,0,0,171,Man City,Chelsea,West Ham,Cardiff City,Newcastle,40.2,2018,0,Y18W0
,Chicharito,FWD,WHU,6500000,0,93,2.447368421,3.77E-07,1.43E-05,0,0,3,36,0,0,0,8,0,0,0,0,0,93,0,0,0,0,14,0,6,0,2,2.5,0,0,0,0,0,1537,0,0,0,309,Liverpool,Bournemouth,Arsenal,Wolverhampton,Everton,115,2018,0,Y18W0
Benjamin,Chilwell,DEF,LEI,5000000,0,65,4.70E-27,9.40E-34,1.30E-05,0,0,1,30,0,0,0,0,0,0,0,0,0,65,0,0,0,0,4,0,6,0,2,0.2,0,0,0,0,0,1848,0,0,1,381,Man Utd,Wolverhampton,Southampton,Liverpool,Bournemouth,78,2018,0,Y18W0
Hamza,Choudhury,MID,LEI,4500000,0,13,9.40E-28,2.09E-34,2.89E-06,0,0,1,9,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,0,375,0,0,0,60,Man Utd,Wolverhampton,Southampton,Liverpool,Bournemouth,10.4,2018,0,Y18W0
Andreas,Christensen,DEF,CHE,5500000,0,79,5.71E-27,1.04E-33,1.44E-05,0,0,0,23,0,0,0,0,0,0,0,0,0,79,0,0,0,0,4,0,8,0,0,1.7,0,0,0,0,0,2067,0,0,0,475,Huddersfield,Arsenal,Newcastle,Bournemouth,Cardiff City,64.3,2018,0,Y18W0
Cyrus,Christie,DEF,FUL,4500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,Crystal Palace,Tottenham,Burnley,Brighton,Man City,0,2018,0,Y18W0
Ciaran,Clark,DEF,NEW,4500000,0,64,4.63E-27,1.03E-33,1.42E-05,0,0,3,30,0,0,0,2,0,0,0,0,0,64,0,0,0,0,6,0,4,0,1,0.2,0,0,0,0,0,1745,0,0,0,317,Tottenham,Cardiff City,Chelsea,Man City,Arsenal,67.5,2018,0,Y18W0
Tom,Cleverley,MID,WAT,5000000,0,58,1.526315789,3.05E-07,1.16E-05,0,0,1,33,0,0,0,1,0,0,0,0,0,58,0,0,1,0,3,0,6,0,2,0,0,0,0,0,0,1900,0,0,1,300,Brighton,Burnley,Crystal Palace,Tottenham,Man Utd,92.1,2018,0,Y18W0
